code,market,product_name,brands,stores,categories,nutriscore_grade,nova_group,ecoscore_grade,image_url,image_front_url,image_front_small_url,energy-kcal_100g,sugars_100g,salt_100g,fat_100g,proteins_100g
20710774,Poland,Champignons Bio,Lidl,Lidl,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Aliments à base de fruits et de légumes, Légumes et dérivés, Frais, Champignons et produits dérivés, Aliments à base de plantes frais, Champignons, Légumes frais, Champignons de Paris, Champignons frais",a,1,,,,,,,,,
20724696,Poland,Almonds,Alesto,Lidl,"Plant-based foods and beverages, Plant-based foods, Nuts and their products, Nuts, en:almonds",a,1,,,,,,,,,
20729783,Poland,Bio Hiszpańska oliwa z oliwek.,Lidl Primadonna,Lidl,"Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Fette, Pflanzenfette, Olivenbaumprodukte, Pflanzenöle, Olivenöle, Native Olivenöle Extra, Native Olivenöle",b,2,,,,,,,,,
20763992,Poland,,Alesto,Lidl,"Żywność i napoje na bazie roślin,Żywność na bazie roślin,Produkty na bazie warzyw i owoców,Produkty na bazie owoców,Produkty suszone,Suszone produkty pochodzenia roślinnego,Suszone owoce,en:Dried coconut,en:Dried coconut chips",c,1,,,,,,,,,
20815356,Poland,Dunkle Schokolade mit ganzen Haselnüssen,fin CARRE,Lidl,"Snacks,Zoete snacks,Cacao en afgeleide producten,Zoetwaren,Chocoladesnoep,Repen,Chocolade repen,Chocorepen met kokosvulling",e,4,,,,,,,,,
20818661,Poland,Pain blanc sans gluten,Tastino,Lidl,"Aliments et boissons à base de végétaux,Aliments d'origine végétale,Céréales et pommes de terre,Céréales et dérivés,en:Specific products,en:Products for specific diets,Pains,Produits sans gluten,Pains sans gluten,Pains blancs",d,4,,,,,,,,,
20821449,Poland,Yogurt mango & vanilla,Milbona,Lidl,"Boissons, Produits laitiers, Produits fermentés, Desserts, Produits laitiers fermentés, Desserts lactés, Desserts lactés fermentés, Yaourts, Boissons avec sucre ajouté",d,4,,,,,,,,,
20857653,Poland,Pasta z suszonymi pomidorami,Lisner,,Paste,d,4,,,,,,,,,
20857950,Poland,Kefir,Pilos,,"Beverages, Dairies, Fermented foods, Fermented milk products, Dairy drinks, Fermented drinks, Fermented milk drinks, Kefir",b,,,,,,,,,,
20858018,Poland,Serek wiejski naturalny,Pilos,Lidl,"Nabiał, Żywność fermentowana, Fermentowane produkty mleczne, Sery",b,4,,,,,,,,,
20859992,Poland,Warzywa na patelnie,chira,lidl,"Żywność i napoje na bazie roślin, Żywność na bazie roślin, Produkty na bazie warzyw i owoców, Produkty mrożone, Produkty na bazie warzyw, Mrożona żywność pochodzenia roślinnego, Mrożone warzywa",a,4,,,,,,,,,
20917647,Poland,,Urban Classic Energy Drinklidl,Lidl,"Beverages and beverages preparations,Beverages,Energy drinks,Boissons-energisantes,Boissons-énergisantes,Napoje,Napoje-energetyczne",e,4,,,,,,,,,
20946609,Poland,,Snack Day,Lidl,"Przekąski, Słone przekąski, Przystawki",e,3,,,,,,,,,
20946616,Poland,,Snack Day,Lidl,"Przekąski, Słone przekąski, Przystawki, Chipsy i frytki, Chipsy",e,3,,,,,,,,,
20997564,Poland,Sok z jabłek i owoców jagodowych,Solevita,Lidl,"Żywność i napoje na bazie roślin, Napoje, Napoje na bazie roślin, Napoje owocowe, Soki i nektary, Soki owocowe",d,1,,,,,,,,,
22150950,Poland,,Moser Roth,Aldi,"Botanas,Snacks dulces,Cacao y sus productos,Chocolates,Chocolates negros,Chocolates con almendras",e,4,,,,,,,,,
2230586001926,Poland,Słomka ptysiowa z cukrem,Auchan,Auchan,"Przekąski, Słodkie przekąski",unknown,4,,,,,,,,,
23064683,Poland,Milsani jogging morango,Milsani,Aldi,"Laticínios,Alimentos Fermentados,Produtos lácteos fermentados,Sobremesas,Sobremesas de laticínios,en:Fermented dairy desserts,Iogurtes",c,4,,,,,,,,,
27039922,Poland,Gouda Moutarde et Fénugrec,Bistro Mix,Aldi,"Nabiał,Żywność fermentowana,Fermentowane produkty mleczne,Sery,Ser krowi",unknown,4,,,,,,,,,
28065524,Poland,Jogurt kremowy z owocami,Sontner,,"Nabiał, Żywność fermentowana, Desery, Fermentowane produkty mleczne, Desery mleczne, Fermentowane desery mleczne, Jogurty",c,4,,,,,,,,,
2854460005284,Poland,Filety z piersi kurczaka,Rzeźnik,,"Produkty na bazie mięsa, Mięsa, Mięso drobiowe",unknown,1,,,,,,,,,
2878129003541,Poland,Boczek klasyczny wędzony,Krakus,,"Produkty na bazie mięsa, Mięsa, Wieprzowina, Boczek, en:Smoked bacon, en:Back bacon, en:Smoked back bacon",unknown,4,,,,,,,,,
29020546,Poland,Citrovin,"Citrovin, GutBio","Aldi,Aldi-Nord","Getränke und Getränkezubereitungen, Pflanzliche Lebensmittel und Getränke, Getränke, Pflanzliche Lebensmittel, Pflanzliche Getränke, Fruchtgetränke, Säfte und Nektare, Fruchsäfte, Zitronensäfte",c,4,,,,,,,,,
29022021,Poland,Zapiekanka ziemniaczana,"Holtensegen, Wernsing Feinkost",,Posiłki,d,4,,,,,,,,,
2966823003728,Poland,Golonka Pieczona,"Sokołów,Nasze Smaki,Biedronka",Biedronka,Golonka,unknown,4,,,,,,,,,
3017620422003,Poland,Nutella,Nutella,,"Petit-déjeuners,Produits à tartiner,Produits à tartiner sucrés,Pâtes à tartiner",e,4,,,,,,,,,
3045140105502,Poland,Chocolat au lait,Milka,"Intermarché,Leclerc,Carrefour,Aldi,eroski,REWE,Coles,Auchan","snacks, snacks-sucrés, cacao-et-dérivés, chocolats, chocolats-au-lait, tablette-de-chocolat-au-lait, en:cacao-et-dérivés, es:chocolates-con-leche, fr:chocolats, fr:chocolats-au-lait, en:snacks-sucrés",e,4,,,,,,,,,
3046920028363,Poland,Excellence 85% Cacao Rich Dark,Lindt,"Carrefour,Asda,Kaufland,Оливье","Lanches comida,Lanches doces,Cacau e derivados,Chocolates,Chocolates amargos,en:Dark chocolate bar with more than 70% cocoa,en:Extra fine dark chocolates",e,3,,,,,,,,,
3046920028370,Poland,Excellent Intense Orange Dark Chocolate,Lindt,"Tesco,Irma.dk,COOP,Ahorramás","Botanas,Snacks dulces,Cacao y sus productos,Chocolates,Chocolates con leche,Chocolates con almendras,en:Flavoured chocolates,en:Flavoured milk chocolates,en:Milk chocolate bar,Chocalte con leche almendrado",e,4,,,,,,,,,
3046920029759,Poland,Extra fine dark chocolate,Lindt & Sprüngli,"Carrefour,Géant,kupsch,Magasins U,Esselunga,Lindt,carrefour.fr,COOP,El Corte Inglés,Consum,Meny,Walmart,Marché U","Snacks, Sweet snacks, Cocoa and its products, Chocolates, Dark chocolates, Dark chocolate bar, Botanas, Cacao y sus productos, Chocolates negros, Chocolates negros extra finos, Snacks dulces, en:extra-fine-dark-chocolates",e,3,,,,,,,,,
3083680004275,Poland,MAZARE MARE,Bonduelle,Spar,"Növényi alapú élelmiszerek és italok, Növényialapú élelmiszerek, Gyümölcsök és zöldségek alapú élelmiszerek, Hüvelyesek és azok termékei, Konzervek, Hüvelyesek, Zöldség alapú élelmiszerek, Növényialapú élelmiszerek konzervben, en:Vegetables, Zöldségkonzervek, Hüvelyes konzervek, en:Green peas, Borsó konzervek",a,3,,,,,,,,,
3083680026154,Poland,,Bonduelle,COOP,"Plant-based foods and beverages,Plant-based foods,Fruits and vegetables based foods,Vegetable-based foods and beverages,Canned foods,Vegetables based foods,Canned plant-based foods,Vegetables,Canned vegetables,Carrots,Vegetables - Unprepared/Unprocessed (Shelf Stable)",a,3,,,,,,,,,
3083680074094,Poland,Gold Super Crispy Corn,Bonduelle,,"Żywność i napoje na bazie roślin, Żywność na bazie roślin, Produkty na bazie warzyw i owoców, Konserwy, Zboża i ziemniaki, Nasiona, Produkty na bazie warzyw, Konserwy roślinne w puszkach i słoikach, Zboża i produkty zbożowe, Warzywa w puszcze, Ziarna zbóż, en:Canned cereals, Kukurydza, Kukurydza w puszce, en:Canned sweet corn, en:Corn grain",unknown,3,,,,,,,,,
3083680836371,Poland,Epinards Feuilles Préservées 750g,Bonduelle,"Franprix, carrefour.fr","Aliments et boissons à base de végétaux, Aliments d'origine végétale, Aliments à base de fruits et de légumes, Légumes et dérivés, Surgelés, Légumes, Aliments à base de plantes surgelés, Légumes surgelés, Légumes-feuilles, Épinards, Épinards surgelés, Feuilles d'épinard congelées",a,1,,,,,,,,,
3083680973038,Poland,Zlatá kukurica Bio,Bonduelle,Spar,"Vegetables - Unprepared/Unprocessed (Shelf Stable), en:canned-sweet-corn",b,3,,,,,,,,,
3083681003949,Poland,CECI SOTTOVUOTO,Bonduelle,Kaufland,"Plant-based foods and beverages,Plant-based foods,Legumes and their products,Canned foods,Legumes,Seeds,Canned plant-based foods,Legume seeds,Pulses,Chickpeas,Canned legumes,Canned chickpeas, Vegetables - Prepared/Processed (Shelf Stable)",a,3,,,,,,,,,
3083681003963,Poland,Šošovica,Bonduelle,"Coop,Esselunga","Plant-based foods and beverages, Plant-based foods, Legumes and their products, Canned foods, Legumes, Seeds, Canned plant-based foods, Legume seeds, Pulses, Lentils, Canned legumes, Canned lentils, en:canned-peas",a,4,,,,,,,,,
3083681012583,Poland,Rode kidneybonen,Bonduelle,,"Plant-based foods and beverages, Plant-based foods, Fruits and vegetables based foods, Legumes and their products, Vegetable-based foods and beverages, Canned foods, Legumes, Seeds, Vegetables based foods, Canned plant-based foods, Legume seeds, Canned vegetables, Pulses, Canned legumes, Canned common beans, Canned red kidney beans, Vegetables - Prepared/Processed (Shelf Stable), en:red-beans",a,4,,,,,,,,,
3083681068184,Poland,Crispy Maïs,Bonduelle,"Magasins U, Delhaize","Aliments et boissons à base de végétaux, Aliments d'origine végétale, Aliments à base de fruits et de légumes, Conserves, Céréales et pommes de terre, Graines, Légumes et dérivés, Aliments à base de plantes en conserve, Céréales et dérivés, Légumes en conserve, Céréales en grains, Céréales en conserve, Maïs, Maïs en conserve, Maïs doux, Maïs doux en conserve",b,3,,,,,,,,,
3088542500285,Poland,Sirop d'érable,Maple Joe,"Super U,Franprix,Magasins U,Coop,carrefour.fr,K-Supermarket,Kaufland","Sweeteners,Syrups,Simple syrups,Maple syrups,Amber maple syrups",d,2,,,,,,,,,
3095757537104,Poland,"Jambon Supérieur Fleury Michon, Avec Couenne 4+1 Gratuite 200g",Fleury Michon,,"Viandes et dérivés, Viandes, Charcuteries, Jambons, Jambons blancs, Jambon avec couenne, Jambon cuit avec couenne, Jambon supérieur avec couenne",unknown,,,,,,,,,,
3119783013156,Poland,,Heineken,,en:beers,not-applicable,,,,,,,,,,
3161910238710,Poland,Camembert coeur de lion,Cœur de Lion,"Lidl,Auchan","Produits laitiers, Produits fermentés, Produits laitiers fermentés, Fromages, Fromages à pâte molle, Fromages de vache, Fromages à pâte molle à croûte fleurie, Camemberts, Produits pasteurisés, Camemberts au lait de vache, Fromages pasteurisés, Camemberts au lait pasteurisé de vache",d,3,,,,,,,,,
3162780987487,Poland,Tradition graines,Leclerc,Leclerc,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Céréales et pommes de terre, Pains, Baguettes",c,4,,,,,,,,,
3178530407938,Poland,,St Michel,Fromagerie Maisonneuve,"Svačiny,Sladké svačiny,en:Biscuits and cakes,en:Biscuits and crackers,Sušenky,Buchta,en:Pound Cake,en:Chocolate cakes,Madeleines,en:Chocolate madeleines",e,4,,,,,,,,,
3211209115618,Poland,Beauvillon Medium Sweet,Beauvillon,,"Boissons, Boissons alcoolisées, Vins",not-applicable,,,,,,,,,,
3217690018957,Poland,Pastis des Alpes,,carrefour.fr,"Beverages, Alcoholic beverages",not-applicable,,,,,,,,,,
3217690048190,Poland,Génépi distillerie des Alpes,,,"Génépi, en:hard-liquors",not-applicable,,,,,,,,,,
3219820000078,Poland,Martell Cognac,MARTELL,Delhaize,"Napoje, Napoje alkoholowe, en:Distilled beverages, en:Hard liquors, en:Eaux de vie, Koniak",not-applicable,,,,,,,,,,
3222473292219,Poland,Noix de Saint Jacques avec corail,Casino,Casino,"Produits de la mer, Mollusques, Noix de Saint-Jacques",a,1,,,,,,,,,
3237580162287,Poland,Biscuits cuillers,Carrefour,"Carrefour, carrefour.fr","Snacks, Snacks sucrés, Biscuits et gâteaux, Biscuits, Biscuits secs, Boudoirs",e,4,,,,,,,,,
3237580171838,Poland,Pain d'épices,"Carrefour, Produits blancs, Produits blancs Continental bakeries","Carrefour, carrefour.fr","Snacks, Sweet snacks, Biscuits and cakes, Gingerbreads, Pryaniki, Gingerbread blocks",d,4,,,,,,,,,
3245411157944,Poland,SOJA à la VANILLE,"Carrefour BIO, Carrefour","Carrefour,carrefour.fr","Aliments et boissons à base de végétaux,Boissons,Aliments d'origine végétale,Légumineuses et dérivés,Substituts de produits laitiers,Substituts du lait,Boissons à base de végétaux,Boissons végétales,Boissons végétales de légumineuses,Boissons sans sucre ajouté,Boissons végétales de soja,Boissons végétales de soja à la vanille,Boissons au soja aromatisées sucrées enrichies en calcium",b,4,,,,,,,,,
3245411443559,Poland,P'tit Déj Pépites de chocolat,Carrefour,"Carrefour,carrefour.fr","Snacks, Petit-déjeuners, Snacks sucrés, Biscuits et gâteaux, Biscuits, Biscuits au chocolat",d,4,,,,,,,,,
3245411443566,Poland,"P'tit déj Saveur - Smaak Apricot, almonds & chocolate chips*",Carrefour,"Carrefour market,Carrefour, carrefour.fr","Snacks, Petit-déjeuners, Snacks sucrés, Biscuits et gâteaux, Biscuits, Biscuits au chocolat, Biscuits aux céréales, Biscuits petits-déjeuners",d,4,,,,,,,,,
3245411573669,Poland,Riz Sans sucres ajoutés**,"Carrefour BIO,Carrefour","Carrefour,Carrefour Market,carrefour.fr","Boissons et préparations de boissons,Aliments et boissons à base de végétaux,Boissons,Aliments d'origine végétale,Céréales et pommes de terre,Substituts de produits laitiers,Surgelés,Céréales et dérivés,Substituts du lait,Boissons à base de végétaux,Boissons végétales,Boissons végétales de céréales,Boissons au riz,Boissons végétales de riz nature",d,4,,,,,,,,,
3245412379284,Poland,Couscous fin,Carrefour,Carrefour,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Céréales et pommes de terre, Céréales et dérivés, Plats préparés, Semoules de céréales, Semoules de blé, Semoules de blé dur, Couscous, Semoules de blé dur pour couscous",a,3,,,,,,,,,
3245412435263,Poland,Profiteroles au chocolat,Carrefour,"Carrefour,carrefour.fr","Snacks, Desserts, Snacks sucrés, Biscuits et gâteaux, Desserts au chocolat, Pâtisseries, Profiteroles",d,4,,,,,,,,,
3245412563034,Poland,Kit Burritos,Carrefour,Carrefour,"Meal kits, fr:Kit-pour-burritos, en:burritos",c,4,,,,,,,,,
3245412563041,Poland,Kit fajitas,Carrefour,Carrefour,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Céréales et pommes de terre, Céréales et dérivés, Pains, Pains plats, Kits repas, Pains blancs, Kit pour fajitas, Pains de blé, Tortillas de blé",c,4,,,,,,,,,
3245412563256,Poland,8 Tortillas au blé,Carrefour,Carrefour,"Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Cereals and their products, Breads, Flatbreads, White breads, Wheat breads, Wheat flatbreads",c,4,,,,,,,,,
3245412568329,Poland,TORTILLA CHIPS Goût Chili,Carrefour,Carrefour,"Snacks, Snacks salés, Amuse-gueules, Chips et frites, Chips, Chips de maïs",d,4,,,,,,,,,
3245412568749,Poland,Toetilla Chips Nature,Carrefour,"Carrefour,Dia, carrefour.fr","Snacks, Salty snacks, Appetizers, Chips and fries, Crisps, Corn chips",c,3,,,,,,,,,
3245412589980,Poland,Biscuits Nature,Carrefour,"Carrefour,carrefour.fr,Carefour Market","Aliments et boissons à base de végétaux, Aliments d'origine végétale, Céréales et pommes de terre, Pains, Biscottes, Biscottes de froment",c,4,,,,,,,,,
3245412738289,Poland,Lasagne,"Carrefour,Groupe Carrefour","Carrefour,Carrefour Market,carrefour.fr","Alimentos y bebidas de origen vegetal,Alimentos de origen vegetal,Cereales y patatas,Cereales y derivados,Pastas alimenticias,Pasta seca,en:Lasagna sheets",a,1,,,,,,,,,
3245412885174,Poland,Fusilli cuisson rapide 3mn Al dente,Carrefour,"Carrefour,Carrefour Contact,carrefour.fr","Aliments et boissons à base de végétaux, Aliments d'origine végétale, Céréales et pommes de terre, Céréales et dérivés, Pâtes alimentaires, Pâtes alimentaires de céréales, Pâtes sèches, Pâtes de blé dur, Fusilli, Fusilli de blé dur",a,1,,,,,,,,,
3245412886171,Poland,Fusilli,Carrefour,"Carrefour,carrefour.fr","Aliments et boissons à base de végétaux,Aliments d'origine végétale,Céréales et pommes de terre,Céréales et dérivés,Pâtes alimentaires,Pâtes alimentaires de céréales,Pâtes sèches,Pâtes de blé dur,Fusilli,Pâtes sèches aromatisées et colorées",a,1,,,,,,,,,
3245412886232,Poland,3 min COQUILLETTE,Carrefour,"Carrefour market, Carrefour, carrefour.fr","Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Cereals and their products, Pastas, Cereal pastas, Dry pastas, Durum wheat pasta, fr:Coquillettes, fr:coquillettes-de-ble-dur",a,1,,,,,,,,,
3245413136527,Poland,Couscous aux épices,Carrefour,"Carrefour,carrefour.fr","Alimentos y bebidas de origen vegetal,Alimentos de origen vegetal,Cereales y patatas,Cereales y derivados,Sémolas y semolinas de cereales,Sémolas y semolinas de trigo,Sémolas y semolinas de trigo duro,Sémolas de trigo duro para couscous",d,4,,,,,,,,,
3245413451804,Poland,Avoine,Carrefour BIO,"Carrefour,carrefour.fr","Boissons et préparations de boissons,Aliments et boissons à base de végétaux,Boissons,Aliments d'origine végétale,Céréales et pommes de terre,Substituts de produits laitiers,Céréales et dérivés,Substituts du lait,Boissons à base de végétaux,Boissons végétales,Boissons végétales de céréales,Boissons à l'avoine",c,3,,,,,,,,,
3245413532466,Poland,Canard à l'Orange et son Duo de Riz,Carrefour,Carrefour,"Viandes et dérivés,Plats préparés,Plats préparés à la viande,Plats à la volaille,Plats au canard,Plats préparés à réchauffer au micro-ondes,Canards à l'orange",b,4,,,,,,,,,
3245414249950,Poland,Classico,Carrefour,"Carrefour,carrefour.fr","Aliments et boissons à base de végétaux,Boissons,Aliments d'origine végétale,Boissons chaudes,Cafés,Boissons sans sucre ajouté,Dosettes,Cafés en dosettes,Cafés en dosettes compatible Senseo",b,1,,,,,,,,,
3245414263048,Poland,P'tit Déj Honey & chocolate chips*,Carrefour,"Carrefour,Carrefour Market, carrefour.fr","Snacks, Petit-déjeuners, Snacks sucrés, Biscuits et gâteaux, Biscuits, Biscuits au chocolat, Biscuits petits-déjeuners",d,4,,,,,,,,,
3245414394155,Poland,Intenso,Carrefour,"Carrefour Market, Carrefour, carrefour.fr","Aliments et boissons à base de végétaux, Boissons, Aliments d'origine végétale, Boissons chaudes, Cafés, Dosettes, Cafés moulus, Boissons sans sucre ajouté, Cafés en dosettes, Cafés en dosettes compatible Senseo",unknown,1,,,,,,,,,
3245414637696,Poland,Tiramisu,Simpl,"Dia,Carrefour,carrefour.fr,Carrefour City","Produits laitiers, Snacks, Desserts, Snacks sucrés, Desserts lactés, Biscuits et gâteaux, Pâtisseries, Réfrigérés, Tiramisu",c,4,,,,,,,,,
3245414663565,Poland,Saucisse SÈCHE,"Carrefour, Simpl","Carrefour,carrefour.fr","Viandes et dérivés, Viandes, Charcuteries, Saucisses, Saucissons, Saucissons secs, Saucisson sec pur porc qualité supérieure, Saucisses sèches",e,4,,,,,,,,,
3245414671133,Poland,Cheeseburgers,"Carrefour, Simpl","Carrefour,carrefour.fr","Surgelés, Sandwichs, Cheeseburgers",d,4,,,,,,,,,
3250390114697,Poland,15 Fourrés ronds tout chocolat 300 G CROK - P'tits Prods,Chabrior,"Intermarché, INTERMARCHE FRANCE","Snacks, Sweet snacks, Biscuits and cakes, Biscuits and crackers, Biscuits, Filled biscuits, fr:Biscoitos, fr:Biscoitos de chocolate, fr:Biscoitos e Bolos, fr:Biscoitos recheados, fr:Biscuits fourrés ou nappés autres, fr:Lanches comida, fr:Lanches doces, en:chocolate-biscuits",e,4,,,,,,,,,
